TIMESTAMP,ND,SETTLEMENT_PERIOD,YEAR,MONTH,HOUR,IS_WEEKEND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY
2018-01-01 00:00:00,25593.0,1,2018,1,0,False,26501.0,23307.0,2311.0,5754.0,0.0,12916.0
2018-01-01 00:30:00,26349.0,2,2018,1,0,False,27207.0,24010.0,2270.0,5754.0,0.0,12916.0
2018-01-01 01:00:00,26240.0,3,2018,1,1,False,27480.0,23826.0,2237.0,5754.0,0.0,12916.0
2018-01-01 01:30:00,25292.0,4,2018,1,1,False,26760.0,22944.0,2204.0,5754.0,0.0,12916.0
2018-01-01 02:00:00,24416.0,5,2018,1,2,False,26162.0,22147.0,2197.0,5754.0,0.0,12916.0
2018-01-01 02:30:00,23805.0,6,2018,1,2,False,25746.0,21576.0,2190.0,5754.0,0.0,12916.0
2018-01-01 03:00:00,22992.0,7,2018,1,3,False,25482.0,20787.0,2153.0,5754.0,0.0,12916.0
2018-01-01 03:30:00,22062.0,8,2018,1,3,False,24558.0,19864.0,2115.0,5754.0,0.0,12916.0
2018-01-01 04:00:00,21533.0,9,2018,1,4,False,24015.0,19408.0,2059.0,5754.0,0.0,12916.0
2018-01-01 04:30:00,21246.0,10,2018,1,4,False,23720.0,19178.0,2002.0,5754.0,0.0,12916.0
2018-01-01 05:00:00,21288.0,11,2018,1,5,False,23689.0,19220.0,1960.0,5754.0,0.0,12916.0
2018-01-01 05:30:00,21549.0,12,2018,1,5,False,23788.0,19428.0,1917.0,5754.0,0.0,12916.0
2018-01-01 06:00:00,22409.0,13,2018,1,6,False,24629.0,20223.0,1845.0,5754.0,0.0,12916.0
2018-01-01 06:30:00,22891.0,14,2018,1,6,False,25143.0,20671.0,1772.0,5754.0,0.0,12916.0
2018-01-01 07:00:00,23507.0,15,2018,1,7,False,24996.0,21235.0,1704.0,5754.0,0.0,12916.0
2018-01-01 07:30:00,23692.0,16,2018,1,7,False,24679.0,21487.0,1636.0,5754.0,0.0,12916.0
2018-01-01 08:00:00,24376.0,17,2018,1,8,False,25114.0,22137.0,1585.0,5754.0,4.0,12916.0
2018-01-01 08:30:00,25542.0,18,2018,1,8,False,26276.0,23262.0,1534.0,5754.0,62.0,12916.0
2018-01-01 09:00:00,26949.0,19,2018,1,9,False,27556.0,24586.0,1514.0,5754.0,230.0,12916.0
2018-01-01 09:30:00,28086.0,20,2018,1,9,False,28694.0,25616.0,1493.0,5754.0,640.0,12916.0
2018-01-01 10:00:00,29299.0,21,2018,1,10,False,29907.0,26669.0,1515.0,5754.0,891.0,12916.0
2018-01-01 10:30:00,30227.0,22,2018,1,10,False,30830.0,27395.0,1536.0,5754.0,1020.0,12916.0
2018-01-01 11:00:00,31267.0,23,2018,1,11,False,31875.0,28212.0,1535.0,5754.0,1100.0,12916.0
2018-01-01 11:30:00,31922.0,24,2018,1,11,False,32529.0,28685.0,1534.0,5754.0,1510.0,12916.0
2018-01-01 12:00:00,32432.0,25,2018,1,12,False,33041.0,29061.0,1531.0,5754.0,1840.0,12916.0
2018-01-01 12:30:00,32624.0,26,2018,1,12,False,33232.0,29172.0,1527.0,5754.0,1990.0,12916.0
2018-01-01 13:00:00,32980.0,27,2018,1,13,False,33582.0,29515.0,1546.0,5754.0,2260.0,12916.0
2018-01-01 13:30:00,32910.0,28,2018,1,13,False,33518.0,29463.0,1565.0,5754.0,1910.0,12916.0
2018-01-01 14:00:00,33050.0,29,2018,1,14,False,33660.0,29667.0,1577.0,5754.0,1640.0,12916.0
2018-01-01 14:30:00,33089.0,30,2018,1,14,False,33698.0,29889.0,1588.0,5754.0,884.0,12916.0
2018-01-01 15:00:00,33595.0,31,2018,1,15,False,34257.0,30476.0,1665.0,5754.0,353.0,12916.0
2018-01-01 15:30:00,34488.0,32,2018,1,15,False,35153.0,31427.0,1742.0,5754.0,77.0,12916.0
2018-01-01 16:00:00,36026.0,33,2018,1,16,False,36776.0,32776.0,1775.0,5754.0,2.0,12916.0
2018-01-01 16:30:00,38193.0,34,2018,1,16,False,38998.0,34861.0,1808.0,5754.0,0.0,12916.0
2018-01-01 17:00:00,38809.0,35,2018,1,17,False,39704.0,35512.0,1874.0,5754.0,1.0,12916.0
2018-01-01 17:30:00,38475.0,36,2018,1,17,False,39377.0,35347.0,1939.0,5754.0,0.0,12916.0
2018-01-01 18:00:00,37544.0,37,2018,1,18,False,38459.0,34597.0,2011.0,5754.0,0.0,12916.0
2018-01-01 18:30:00,36883.0,38,2018,1,18,False,37847.0,33971.0,2083.0,5754.0,0.0,12916.0
2018-01-01 19:00:00,35736.0,39,2018,1,19,False,36910.0,32919.0,2118.0,5754.0,0.0,12916.0
2018-01-01 19:30:00,34589.0,40,2018,1,19,False,35776.0,31847.0,2152.0,5754.0,0.0,12916.0
2018-01-01 20:00:00,33590.0,41,2018,1,20,False,34627.0,30843.0,2129.0,5754.0,0.0,12916.0
2018-01-01 20:30:00,32300.0,42,2018,1,20,False,33322.0,29685.0,2105.0,5754.0,0.0,12916.0
2018-01-01 21:00:00,31195.0,43,2018,1,21,False,32263.0,28619.0,2076.0,5754.0,0.0,12916.0
2018-01-01 21:30:00,29764.0,44,2018,1,21,False,30890.0,27304.0,2046.0,5754.0,0.0,12916.0
2018-01-01 22:00:00,28248.0,45,2018,1,22,False,29457.0,25903.0,2026.0,5754.0,0.0,12916.0
2018-01-01 22:30:00,26878.0,46,2018,1,22,False,28029.0,24588.0,2005.0,5754.0,0.0,12916.0
2018-01-01 23:00:00,25315.0,47,2018,1,23,False,27158.0,23070.0,1981.0,5754.0,0.0,12916.0
2018-01-01 23:30:00,24213.0,48,2018,1,23,False,26482.0,22075.0,1957.0,5754.0,0.0,12916.0
2018-01-02 00:00:00,24095.0,1,2018,1,0,False,26201.0,22033.0,1902.0,5754.0,0.0,12916.0
2018-01-02 00:30:00,24903.0,2,2018,1,0,False,26829.0,22778.0,1847.0,5754.0,0.0,12916.0
2018-01-02 01:00:00,24934.0,3,2018,1,1,False,26827.0,22739.0,1749.0,5754.0,0.0,12916.0
2018-01-02 01:30:00,24455.0,4,2018,1,1,False,26552.0,22254.0,1651.0,5754.0,0.0,12916.0
2018-01-02 02:00:00,24171.0,5,2018,1,2,False,26187.0,21993.0,1559.0,5754.0,0.0,12916.0
2018-01-02 02:30:00,24146.0,6,2018,1,2,False,26263.0,21903.0,1467.0,5754.0,0.0,12916.0
2018-01-02 03:00:00,23970.0,7,2018,1,3,False,26148.0,21919.0,1379.0,5754.0,0.0,12916.0
2018-01-02 03:30:00,23605.0,8,2018,1,3,False,25952.0,21254.0,1291.0,5754.0,0.0,12916.0
2018-01-02 04:00:00,23526.0,9,2018,1,4,False,25867.0,21204.0,1261.0,5754.0,0.0,12916.0
2018-01-02 04:30:00,23610.0,10,2018,1,4,False,25886.0,21336.0,1231.0,5754.0,0.0,12916.0
2018-01-02 05:00:00,24429.0,11,2018,1,5,False,26490.0,22135.0,1242.0,5754.0,0.0,12916.0
2018-01-02 05:30:00,25474.0,12,2018,1,5,False,26925.0,23150.0,1253.0,5754.0,0.0,12916.0
2018-01-02 06:00:00,28062.0,13,2018,1,6,False,28778.0,25685.0,1266.0,5754.0,0.0,12916.0
2018-01-02 06:30:00,30266.0,14,2018,1,6,False,30881.0,27904.0,1279.0,5754.0,0.0,12916.0
2018-01-02 07:00:00,32785.0,15,2018,1,7,False,33398.0,30432.0,1324.0,5754.0,0.0,12916.0
2018-01-02 07:30:00,34266.0,16,2018,1,7,False,34874.0,31958.0,1369.0,5754.0,0.0,12916.0
2018-01-02 08:00:00,36078.0,17,2018,1,8,False,36686.0,33703.0,1427.0,5754.0,1.0,12916.0
2018-01-02 08:30:00,37582.0,18,2018,1,8,False,38189.0,35210.0,1485.0,5754.0,8.0,12916.0
2018-01-02 09:00:00,39111.0,19,2018,1,9,False,39718.0,36446.0,1572.0,5754.0,30.0,12916.0
2018-01-02 09:30:00,40022.0,20,2018,1,9,False,40725.0,37479.0,1659.0,5754.0,57.0,12916.0
2018-01-02 10:00:00,40622.0,21,2018,1,10,False,41360.0,37965.0,1786.0,5754.0,107.0,12916.0
2018-01-02 10:30:00,40810.0,22,2018,1,10,False,41589.0,37984.0,1913.0,5754.0,197.0,12916.0
2018-01-02 11:00:00,40980.0,23,2018,1,11,False,41888.0,38119.0,2048.0,5754.0,274.0,12916.0
2018-01-02 11:30:00,41226.0,24,2018,1,11,False,42090.0,38297.0,2182.0,5754.0,336.0,12916.0
2018-01-02 12:00:00,41533.0,25,2018,1,12,False,42374.0,38632.0,2251.0,5754.0,390.0,12916.0
2018-01-02 12:30:00,41559.0,26,2018,1,12,False,42488.0,38638.0,2319.0,5754.0,533.0,12916.0
2018-01-02 13:00:00,41517.0,27,2018,1,13,False,42368.0,38616.0,2336.0,5754.0,432.0,12916.0
2018-01-02 13:30:00,41288.0,28,2018,1,13,False,42079.0,38428.0,2353.0,5754.0,377.0,12916.0
2018-01-02 14:00:00,41153.0,29,2018,1,14,False,41933.0,38353.0,2300.0,5754.0,301.0,12916.0
2018-01-02 14:30:00,40967.0,30,2018,1,14,False,41747.0,38166.0,2246.0,5754.0,157.0,12916.0
2018-01-02 15:00:00,41213.0,31,2018,1,15,False,41998.0,38309.0,2158.0,5754.0,39.0,12916.0
2018-01-02 15:30:00,41857.0,32,2018,1,15,False,42688.0,38854.0,2070.0,5754.0,1.0,12916.0
2018-01-02 16:00:00,43056.0,33,2018,1,16,False,43924.0,39778.0,2013.0,5754.0,0.0,12916.0
2018-01-02 16:30:00,44536.0,34,2018,1,16,False,45459.0,41060.0,1955.0,5754.0,6.0,12916.0
2018-01-02 17:00:00,45088.0,35,2018,1,17,False,46241.0,41490.0,1923.0,5754.0,0.0,12916.0
2018-01-02 17:30:00,45009.0,36,2018,1,17,False,46303.0,41382.0,1891.0,5754.0,0.0,12916.0
2018-01-02 18:00:00,44461.0,37,2018,1,18,False,45704.0,40878.0,1850.0,5754.0,0.0,12916.0
2018-01-02 18:30:00,43557.0,38,2018,1,18,False,44753.0,40014.0,1808.0,5754.0,0.0,12916.0
2018-01-02 19:00:00,42526.0,39,2018,1,19,False,43617.0,39079.0,1875.0,5754.0,0.0,12916.0
2018-01-02 19:30:00,40780.0,40,2018,1,19,False,41830.0,37454.0,1942.0,5754.0,0.0,12916.0
2018-01-02 20:00:00,39461.0,41,2018,1,20,False,40376.0,36236.0,2038.0,5754.0,0.0,12916.0
2018-01-02 20:30:00,37693.0,42,2018,1,20,False,38490.0,34642.0,2134.0,5754.0,0.0,12916.0
2018-01-02 21:00:00,35802.0,43,2018,1,21,False,36542.0,32897.0,2245.0,5754.0,0.0,12916.0
2018-01-02 21:30:00,33486.0,44,2018,1,21,False,34205.0,30774.0,2356.0,5754.0,0.0,12916.0
2018-01-02 22:00:00,31332.0,45,2018,1,22,False,31989.0,28744.0,2451.0,5754.0,0.0,12916.0
2018-01-02 22:30:00,29328.0,46,2018,1,22,False,29950.0,26778.0,2545.0,5754.0,0.0,12916.0
2018-01-02 23:00:00,27161.0,47,2018,1,23,False,27927.0,24749.0,2611.0,5754.0,0.0,12916.0
2018-01-02 23:30:00,25946.0,48,2018,1,23,False,27146.0,23640.0,2677.0,5754.0,0.0,12916.0
2018-01-03 00:00:00,25441.0,1,2018,1,0,False,26799.0,23171.0,2721.0,5754.0,0.0,12916.0
2018-01-03 00:30:00,25843.0,2,2018,1,0,False,27035.0,23627.0,2764.0,5754.0,0.0,12916.0
2018-01-03 01:00:00,25586.0,3,2018,1,1,False,26750.0,23399.0,2840.0,5754.0,0.0,12916.0
2018-01-03 01:30:00,25010.0,4,2018,1,1,False,26404.0,22921.0,2915.0,5754.0,0.0,12916.0
2018-01-03 02:00:00,24547.0,5,2018,1,2,False,26470.0,22572.0,2954.0,5754.0,0.0,12916.0
2018-01-03 02:30:00,24278.0,6,2018,1,2,False,26361.0,22349.0,2993.0,5754.0,0.0,12916.0
2018-01-03 03:00:00,23979.0,7,2018,1,3,False,26322.0,21967.0,2970.0,5754.0,0.0,12916.0
2018-01-03 03:30:00,23654.0,8,2018,1,3,False,25776.0,21578.0,2947.0,5754.0,0.0,12916.0
2018-01-03 04:00:00,23472.0,9,2018,1,4,False,25858.0,21403.0,2957.0,5754.0,0.0,12916.0
2018-01-03 04:30:00,23529.0,10,2018,1,4,False,25827.0,21468.0,2966.0,5754.0,0.0,12916.0
2018-01-03 05:00:00,24077.0,11,2018,1,5,False,26160.0,21970.0,2924.0,5754.0,0.0,12916.0
2018-01-03 05:30:00,25101.0,12,2018,1,5,False,26702.0,22974.0,2881.0,5754.0,0.0,12916.0
2018-01-03 06:00:00,27793.0,13,2018,1,6,False,28581.0,25476.0,2792.0,5754.0,0.0,12916.0
2018-01-03 06:30:00,30246.0,14,2018,1,6,False,30861.0,27762.0,2703.0,5754.0,0.0,12916.0
2018-01-03 07:00:00,33184.0,15,2018,1,7,False,33797.0,30506.0,2640.0,5754.0,0.0,12916.0
2018-01-03 07:30:00,34996.0,16,2018,1,7,False,35608.0,32219.0,2576.0,5754.0,0.0,12916.0
2018-01-03 08:00:00,36638.0,17,2018,1,8,False,37249.0,33673.0,2539.0,5754.0,6.0,12916.0
2018-01-03 08:30:00,37613.0,18,2018,1,8,False,38224.0,34589.0,2502.0,5754.0,129.0,12916.0
2018-01-03 09:00:00,38515.0,19,2018,1,9,False,39126.0,35391.0,2508.0,5754.0,405.0,12916.0
2018-01-03 09:30:00,38679.0,20,2018,1,9,False,39292.0,35514.0,2514.0,5754.0,933.0,12916.0
2018-01-03 10:00:00,38601.0,21,2018,1,10,False,39216.0,35357.0,2539.0,5754.0,1360.0,12916.0
2018-01-03 10:30:00,38514.0,22,2018,1,10,False,39124.0,35272.0,2563.0,5754.0,1890.0,12916.0
2018-01-03 11:00:00,38553.0,23,2018,1,11,False,39232.0,35235.0,2584.0,5754.0,2220.0,12916.0
2018-01-03 11:30:00,38373.0,24,2018,1,11,False,39052.0,35014.0,2604.0,5754.0,2320.0,12916.0
2018-01-03 12:00:00,38636.0,25,2018,1,12,False,39295.0,35263.0,2619.0,5754.0,2460.0,12916.0
2018-01-03 12:30:00,38655.0,26,2018,1,12,False,39315.0,35260.0,2633.0,5754.0,2660.0,12916.0
2018-01-03 13:00:00,38677.0,27,2018,1,13,False,39406.0,35321.0,2616.0,5754.0,2350.0,12916.0
2018-01-03 13:30:00,38654.0,28,2018,1,13,False,39380.0,35336.0,2598.0,5754.0,1830.0,12916.0
2018-01-03 14:00:00,39188.0,29,2018,1,14,False,39879.0,35820.0,2532.0,5754.0,964.0,12916.0
2018-01-03 14:30:00,39619.0,30,2018,1,14,False,40311.0,36214.0,2466.0,5754.0,588.0,12916.0
2018-01-03 15:00:00,40085.0,31,2018,1,15,False,40839.0,36645.0,2439.0,5754.0,170.0,12916.0
2018-01-03 15:30:00,40801.0,32,2018,1,15,False,41629.0,37302.0,2412.0,5754.0,16.0,12916.0
2018-01-03 16:00:00,42103.0,33,2018,1,16,False,43021.0,38346.0,2378.0,5754.0,1.0,12916.0
2018-01-03 16:30:00,44076.0,34,2018,1,16,False,45198.0,40152.0,2344.0,5754.0,1.0,12916.0
2018-01-03 17:00:00,44860.0,35,2018,1,17,False,46180.0,40848.0,2350.0,5754.0,2.0,12916.0
2018-01-03 17:30:00,44714.0,36,2018,1,17,False,46195.0,40690.0,2355.0,5754.0,0.0,12916.0
2018-01-03 18:00:00,44202.0,37,2018,1,18,False,45730.0,40263.0,2321.0,5754.0,0.0,12916.0
2018-01-03 18:30:00,43315.0,38,2018,1,18,False,44814.0,39439.0,2286.0,5754.0,0.0,12916.0
2018-01-03 19:00:00,42662.0,39,2018,1,19,False,44104.0,38908.0,2315.0,5754.0,0.0,12916.0
2018-01-03 19:30:00,41468.0,40,2018,1,19,False,42815.0,37841.0,2344.0,5754.0,0.0,12916.0
2018-01-03 20:00:00,40037.0,41,2018,1,20,False,41340.0,36450.0,2327.0,5754.0,1.0,12916.0
2018-01-03 20:30:00,38343.0,42,2018,1,20,False,39613.0,34977.0,2309.0,5754.0,0.0,12916.0
2018-01-03 21:00:00,36402.0,43,2018,1,21,False,37692.0,33212.0,2226.0,5754.0,0.0,12916.0
2018-01-03 21:30:00,34310.0,44,2018,1,21,False,35541.0,31300.0,2142.0,5754.0,0.0,12916.0
2018-01-03 22:00:00,32297.0,45,2018,1,22,False,33514.0,29372.0,2048.0,5754.0,1.0,12916.0
2018-01-03 22:30:00,30556.0,46,2018,1,22,False,31686.0,27675.0,1953.0,5754.0,0.0,12916.0
2018-01-03 23:00:00,28604.0,47,2018,1,23,False,30140.0,25865.0,1842.0,5754.0,0.0,12916.0
2018-01-03 23:30:00,27498.0,48,2018,1,23,False,29704.0,24841.0,1731.0,5754.0,0.0,12916.0
2018-01-04 00:00:00,27366.0,1,2018,1,0,False,29783.0,24728.0,1642.0,5754.0,0.0,12916.0
2018-01-04 00:30:00,27941.0,2,2018,1,0,False,30271.0,25322.0,1553.0,5754.0,0.0,12916.0
2018-01-04 01:00:00,27661.0,3,2018,1,1,False,29923.0,25043.0,1456.0,5754.0,0.0,12916.0
2018-01-04 01:30:00,27094.0,4,2018,1,1,False,29210.0,24475.0,1358.0,5754.0,0.0,12916.0
2018-01-04 02:00:00,26821.0,5,2018,1,2,False,29024.0,24215.0,1250.0,5754.0,0.0,12916.0
2018-01-04 02:30:00,26818.0,6,2018,1,2,False,28938.0,24146.0,1141.0,5754.0,0.0,12916.0
2018-01-04 03:00:00,26548.0,7,2018,1,3,False,28707.0,23828.0,1095.0,5754.0,0.0,12916.0
2018-01-04 03:30:00,26288.0,8,2018,1,3,False,28373.0,23559.0,1049.0,5754.0,0.0,12916.0
2018-01-04 04:00:00,26224.0,9,2018,1,4,False,28242.0,23545.0,1070.0,5754.0,0.0,12916.0
2018-01-04 04:30:00,26381.0,10,2018,1,4,False,28390.0,23712.0,1090.0,5754.0,0.0,12916.0
2018-01-04 05:00:00,27134.0,11,2018,1,5,False,29060.0,24439.0,1152.0,5754.0,0.0,12916.0
2018-01-04 05:30:00,28314.0,12,2018,1,5,False,29998.0,25549.0,1214.0,5754.0,0.0,12916.0
2018-01-04 06:00:00,30817.0,13,2018,1,6,False,31798.0,27888.0,1197.0,5754.0,0.0,12916.0
2018-01-04 06:30:00,33469.0,14,2018,1,6,False,34085.0,30395.0,1179.0,5754.0,0.0,12916.0
2018-01-04 07:00:00,36618.0,15,2018,1,7,False,37231.0,33302.0,1186.0,5754.0,0.0,12916.0
2018-01-04 07:30:00,38361.0,16,2018,1,7,False,38971.0,34915.0,1192.0,5754.0,0.0,12916.0
2018-01-04 08:00:00,39760.0,17,2018,1,8,False,40369.0,36147.0,1149.0,5754.0,0.0,12916.0
2018-01-04 08:30:00,40156.0,18,2018,1,8,False,40767.0,36484.0,1105.0,5754.0,13.0,12916.0
2018-01-04 09:00:00,40946.0,19,2018,1,9,False,41555.0,37346.0,1283.0,5754.0,109.0,12916.0
2018-01-04 09:30:00,41070.0,20,2018,1,9,False,41675.0,37312.0,1461.0,5754.0,335.0,12916.0
2018-01-04 10:00:00,40810.0,21,2018,1,10,False,41414.0,37000.0,1511.0,5754.0,478.0,12916.0
2018-01-04 10:30:00,40550.0,22,2018,1,10,False,41179.0,36697.0,1560.0,5754.0,779.0,12916.0
2018-01-04 11:00:00,40680.0,23,2018,1,11,False,41379.0,36776.0,1603.0,5754.0,806.0,12916.0
2018-01-04 11:30:00,40793.0,24,2018,1,11,False,41502.0,36825.0,1646.0,5754.0,885.0,12916.0
2018-01-04 12:00:00,40869.0,25,2018,1,12,False,41601.0,36852.0,1697.0,5754.0,857.0,12916.0
2018-01-04 12:30:00,40566.0,26,2018,1,12,False,41321.0,36517.0,1748.0,5754.0,827.0,12916.0
2018-01-04 13:00:00,40618.0,27,2018,1,13,False,41420.0,36536.0,1767.0,5754.0,1010.0,12916.0
2018-01-04 13:30:00,40320.0,28,2018,1,13,False,41078.0,36233.0,1785.0,5754.0,1050.0,12916.0
2018-01-04 14:00:00,40355.0,29,2018,1,14,False,41094.0,36306.0,1796.0,5754.0,958.0,12916.0
2018-01-04 14:30:00,40427.0,30,2018,1,14,False,41186.0,36391.0,1806.0,5754.0,884.0,12916.0
2018-01-04 15:00:00,40776.0,31,2018,1,15,False,41512.0,36703.0,1951.0,5754.0,629.0,12916.0
2018-01-04 15:30:00,41692.0,32,2018,1,15,False,42494.0,37610.0,2096.0,5754.0,152.0,12916.0
2018-01-04 16:00:00,43001.0,33,2018,1,16,False,43904.0,38727.0,2118.0,5754.0,2.0,12916.0
2018-01-04 16:30:00,45057.0,34,2018,1,16,False,46144.0,40634.0,2139.0,5754.0,0.0,12916.0
2018-01-04 17:00:00,45708.0,35,2018,1,17,False,47021.0,41250.0,2133.0,5754.0,5.0,12916.0
2018-01-04 17:30:00,45450.0,36,2018,1,17,False,46913.0,41043.0,2127.0,5754.0,0.0,12916.0
2018-01-04 18:00:00,45077.0,37,2018,1,18,False,46585.0,40743.0,2054.0,5754.0,0.0,12916.0
2018-01-04 18:30:00,44244.0,38,2018,1,18,False,45818.0,39944.0,1980.0,5754.0,0.0,12916.0
2018-01-04 19:00:00,43405.0,39,2018,1,19,False,44908.0,39274.0,1892.0,5754.0,0.0,12916.0
2018-01-04 19:30:00,42236.0,40,2018,1,19,False,43669.0,38221.0,1804.0,5754.0,0.0,12916.0
2018-01-04 20:00:00,40958.0,41,2018,1,20,False,42239.0,37014.0,1712.0,5754.0,0.0,12916.0
2018-01-04 20:30:00,39486.0,42,2018,1,20,False,40600.0,35727.0,1619.0,5754.0,0.0,12916.0
2018-01-04 21:00:00,37779.0,43,2018,1,21,False,38733.0,34178.0,1542.0,5754.0,0.0,12916.0
2018-01-04 21:30:00,35812.0,44,2018,1,21,False,36696.0,32415.0,1464.0,5754.0,0.0,12916.0
2018-01-04 22:00:00,33955.0,45,2018,1,22,False,34747.0,30672.0,1381.0,5754.0,0.0,12916.0
2018-01-04 22:30:00,32165.0,46,2018,1,22,False,32928.0,28936.0,1298.0,5754.0,0.0,12916.0
2018-01-04 23:00:00,30195.0,47,2018,1,23,False,31106.0,27120.0,1178.0,5754.0,0.0,12916.0
2018-01-04 23:30:00,29107.0,48,2018,1,23,False,30630.0,26152.0,1057.0,5754.0,0.0,12916.0
2018-01-05 00:00:00,28830.0,1,2018,1,0,False,30634.0,25958.0,1021.0,5754.0,0.0,12916.0
2018-01-05 00:30:00,29303.0,2,2018,1,0,False,31064.0,26467.0,984.0,5754.0,0.0,12916.0
2018-01-05 01:00:00,28881.0,3,2018,1,1,False,30725.0,26073.0,984.0,5754.0,0.0,12916.0
2018-01-05 01:30:00,28174.0,4,2018,1,1,False,30160.0,25437.0,983.0,5754.0,0.0,12916.0
2018-01-05 02:00:00,27604.0,5,2018,1,2,False,29589.0,24937.0,985.0,5754.0,0.0,12916.0
2018-01-05 02:30:00,27465.0,6,2018,1,2,False,29412.0,24779.0,986.0,5754.0,0.0,12916.0
2018-01-05 03:00:00,27062.0,7,2018,1,3,False,29075.0,24352.0,972.0,5754.0,0.0,12916.0
2018-01-05 03:30:00,26515.0,8,2018,1,3,False,28609.0,23822.0,957.0,5754.0,0.0,12916.0
2018-01-05 04:00:00,26312.0,9,2018,1,4,False,28398.0,23664.0,956.0,5754.0,0.0,12916.0
2018-01-05 04:30:00,26336.0,10,2018,1,4,False,28418.0,23705.0,954.0,5754.0,0.0,12916.0
2018-01-05 05:00:00,26953.0,11,2018,1,5,False,29025.0,24297.0,953.0,5754.0,0.0,12916.0
2018-01-05 05:30:00,28109.0,12,2018,1,5,False,29748.0,25378.0,952.0,5754.0,0.0,12916.0
2018-01-05 06:00:00,30783.0,13,2018,1,6,False,31625.0,27863.0,958.0,5754.0,0.0,12916.0
2018-01-05 06:30:00,33558.0,14,2018,1,6,False,34169.0,30468.0,963.0,5754.0,0.0,12916.0
2018-01-05 07:00:00,36698.0,15,2018,1,7,False,37308.0,33388.0,962.0,5754.0,0.0,12916.0
2018-01-05 07:30:00,38742.0,16,2018,1,7,False,39350.0,35282.0,961.0,5754.0,0.0,12916.0
2018-01-05 08:00:00,40303.0,17,2018,1,8,False,40997.0,36679.0,974.0,5754.0,2.0,12916.0
2018-01-05 08:30:00,40938.0,18,2018,1,8,False,41679.0,37256.0,987.0,5754.0,59.0,12916.0
2018-01-05 09:00:00,41770.0,19,2018,1,9,False,42548.0,37983.0,987.0,5754.0,321.0,12916.0
2018-01-05 09:30:00,41966.0,20,2018,1,9,False,42793.0,38130.0,986.0,5754.0,801.0,12916.0
2018-01-05 10:00:00,41878.0,21,2018,1,10,False,42781.0,37968.0,1005.0,5754.0,1170.0,12916.0
2018-01-05 10:30:00,41728.0,22,2018,1,10,False,42787.0,37776.0,1024.0,5754.0,1580.0,12916.0
2018-01-05 11:00:00,41612.0,23,2018,1,11,False,42812.0,37600.0,1050.0,5754.0,1690.0,12916.0
2018-01-05 11:30:00,41556.0,24,2018,1,11,False,42812.0,37488.0,1075.0,5754.0,2150.0,12916.0
2018-01-05 12:00:00,41596.0,25,2018,1,12,False,42868.0,37510.0,1089.0,5754.0,2190.0,12916.0
2018-01-05 12:30:00,41280.0,26,2018,1,12,False,42599.0,37199.0,1102.0,5754.0,2220.0,12916.0
2018-01-05 13:00:00,41222.0,27,2018,1,13,False,42557.0,37194.0,1100.0,5754.0,2000.0,12916.0
2018-01-05 13:30:00,41128.0,28,2018,1,13,False,42392.0,37152.0,1098.0,5754.0,1640.0,12916.0
2018-01-05 14:00:00,41161.0,29,2018,1,14,False,42409.0,37252.0,1093.0,5754.0,1130.0,12916.0
2018-01-05 14:30:00,41185.0,30,2018,1,14,False,42433.0,37312.0,1088.0,5754.0,764.0,12916.0
2018-01-05 15:00:00,41514.0,31,2018,1,15,False,42752.0,37621.0,1094.0,5754.0,284.0,12916.0
2018-01-05 15:30:00,42239.0,32,2018,1,15,False,43434.0,38376.0,1099.0,5754.0,45.0,12916.0
2018-01-05 16:00:00,43324.0,33,2018,1,16,False,44501.0,39316.0,1104.0,5754.0,4.0,12916.0
2018-01-05 16:30:00,45131.0,34,2018,1,16,False,46285.0,40972.0,1109.0,5754.0,1.0,12916.0
2018-01-05 17:00:00,45910.0,35,2018,1,17,False,47230.0,41754.0,1127.0,5754.0,1.0,12916.0
2018-01-05 17:30:00,45693.0,36,2018,1,17,False,47246.0,41612.0,1145.0,5754.0,1.0,12916.0
2018-01-05 18:00:00,45180.0,37,2018,1,18,False,46732.0,41246.0,1178.0,5754.0,0.0,12916.0
2018-01-05 18:30:00,44670.0,38,2018,1,18,False,46258.0,40754.0,1211.0,5754.0,0.0,12916.0
2018-01-05 19:00:00,43842.0,39,2018,1,19,False,45324.0,40160.0,1258.0,5754.0,0.0,12916.0
2018-01-05 19:30:00,42543.0,40,2018,1,19,False,43938.0,39034.0,1304.0,5754.0,0.0,12916.0
2018-01-05 20:00:00,41231.0,41,2018,1,20,False,42672.0,37798.0,1323.0,5754.0,0.0,12916.0
2018-01-05 20:30:00,39549.0,42,2018,1,20,False,41031.0,36348.0,1341.0,5754.0,0.0,12916.0
2018-01-05 21:00:00,37880.0,43,2018,1,21,False,39227.0,34853.0,1370.0,5754.0,0.0,12916.0
2018-01-05 21:30:00,36118.0,44,2018,1,21,False,37257.0,33316.0,1399.0,5754.0,0.0,12916.0
2018-01-05 22:00:00,34225.0,45,2018,1,22,False,35129.0,31306.0,1390.0,5754.0,0.0,12916.0
2018-01-05 22:30:00,32806.0,46,2018,1,22,False,33517.0,30172.0,1380.0,5754.0,0.0,12916.0
